Bitcoin,Ethereum,XRP,BitcoinCash,EOS,Stellar,Litecoin,Cardano,Monero,Tether,TRON,Dash,IOTA,BinanceCoin,NEO,EthereumClassic,NEM,Tezos,Zcash,VeChain,BitcoinGold,Maker,OmiseGO,Dogecoin,X0x,Ontology,Qtum,Decred,Lisk,BasicAttenti...
0.24270899493907394,3.666973384766412,0,17.207605199824265,2.636534851312954,0,5.206120190514007,14.285714262100168,4.629823370773045,-1.0000000360274808,0,5.362124268307541,4.166666691650904,1.0493179031829887,4.06758448060075,2.8778844553687453,0,1.5267174536559731,2.50176447085854,0,9.534450568101626,3.5853633133057894,2.8213166522576794,NA,-2.4571147340351702,1.8072290716782153,0.7758994474673042,-0.4846394368354861,2.1975581660402113,0
-0.1620865521911773,0.6501674839111887,0,12.077028871898147,0.18867924162971725,9.091221017563598,0.4974438780198518,0,2.908562998849412,1.0101010468599947,0,0.5803398389772124,2.127659587497438,-0.6256517284395731,-0.18738288569643974,0.5954266120552961,0,-0.7575757065596348,0.5504337520275846,0,1.397280888655498,-1.0297319319596803,-2.7439024748140404,NA,-1.2082179737380605,-2.3529411898422765,-0.7621704884574776,-0.28785937138240497,-0.31773491072673843,11.538461538461538
-0.07529500915913033,0.05265497126369739,0,0.5862238359805398,0.37878787142581766,0,0.9381599649673871,0,0.0015643237020643915,0,0,0.23093022361871615,0,0.4188481996452937,2.1045918367346936,0.1130388818283392,0,0.7633587268279866,0.28188256154952496,0,0.1512860520633672,-0.20140843129165276,0,NA,1.2415119595103412,0.5917158359534487,0.7735265082167758,1.123267135832756,0.7301895846831691,4
0.9639070959255182,0.7746903922015941,2.222222224064608,0.3008720834684018,1.5384615296469633,0,1.7024689034201845,0,0.06525561969558057,0,0,1.2605823987395504,2.1739130570802656,2.0299145428298315,2.4836601307189543,0.8028527666243173,0,2.3437501004712056,1.5461463575707384,0,0.9545628056844212,5.955101690558125,0.923076935228067,NA,5.194403487366404,2.4242424348882037,1.840043827125168,1.2427789766196822,-0.33522775864236837,0
-0.25151708889507174,-0.07116152274265483,2.2727272746543554,0.23076472396898212,1.1673151954793282,-4.347775394528614,0.4306992800388179,0,1.2634685854830594,-3.7102174522084206,0,-0.8729233897474457,2.2222222364354773,-0.3194888626331321,0.591715976331361,-0.3097361601139192,0,0,-0.2854302528819448,0,1.1587485911276796,-4.4244947176528475,2.201257891249858,NA,0.008366465136951204,0.6097562484249993,1.3325379481404838,-0.26078855027512127,0.03094213996901181,0
0.03699641890935091,0.17676784125219439,0,1.054716421239022,-0.19417477492184332,4.548450387000084,0.37040725612680975,0,1.060911933989158,-5.19097132944725,0,2.0614720088545293,0,-0.10638296652345748,-1.2337662337662338,-0.7481412472909431,0,0,-0.6321903423057007,0,-1.8574678480268634,-1.3560824149945523,2.250803655051229,NA,0.030266929093754016,-0.6060607551015161,-1.0499454185973656,-0.08379150506353361,0.7610937786725873,8.695652173913043
-2.360089976208223,-3.9347960915621267,-4.347826090482827,-5.319981410277661,-5.156537754233295,-4.255689482029315,-5.502077744724973,0,-3.308806282195299,0,0,-4.057323076220375,-6.250000037476357,-2.792140637315495,-4.938271604938271,-5.493199188812395,0,-5.185185203249604,-5.227780033817702,0,-2.4768946022869995,1.688280300383021,-4.012345511920034,NA,-6.097703698138942,-6.7796610447028005,-6.401437841960189,-9.821301533507935,-4.166155863610815,-8
0.10269585582328904,0.5879085058226311,0,0.821424642000573,0.9293680321415408,0,0.0448943003295495,0,1.0551331068629937,1.0101010439977722,0,2.223858678716859,0,0.20725386220154107,0.997506234413965,0.023126857251865765,0,0,3.3647166221738924,0,0,-0.29714115922110323,0.9345794517081994,NA,3.8091511434651095,3.5087719446922816,1.2496540638756277,3.6909207446073595,1.8108338564018687,4.166666666666666
0.0967636730524247,0.45258908690086525,0,-0.2656308076812183,-0.18552875334904703,0,-0.3017133574405155,0,-1.050281117378893,0,0,-1.3509446564661183,-2.0408163385180518,-0.5154639370270166,-1.0487353485502777,-0.28812798872032974,-10,-1.4598540365245916,-1.3512375219125157,0,0.8199776504573468,-1.4421174293307506,-2.727272762629878,NA,-2.40407748129072,-2.285714295178166,0.0026610478652201674,-1.7060969405447268,-4.065865352547,-7.6923076923076925
-0.013546006900815068,0.3208917357278633,0,-0.3293069856710935,0.3724394713143125,-4.166666657478346,-0.22797725180754477,0,-1.2070476625086972,0,0,0.16412526443788017,0,0.1031992414991377,-1.8765133171912836,0.023088249781837725,0,1.481481504062006,-2.9121522431605404,0,-0.8818658853173806,-3.9837668492265,0,NA,-3.6242646571658086,0,-1.4715132306899217,0.3632484160852564,0.37355459930237167,-3.7037037037037033
-0.29096889268214254,-0.5347404496933857,0.5197296607534266,-0.4906855007538473,-0.18587360232624786,0,-0.5097034307693721,0,-0.5725498792141734,-4.934806918785527,0,-0.7848803414086941,0,-0.6153846233465846,-1.2552301255230125,-0.8003108812620393,0,0.7462686062950475,-0.7625162296455793,0,-1.3021669642204752,-4.063926287998733,-3.5087719737171974,NA,-1.1932732032910536,-2.2346368805540195,-1.6881697846585422,-8.927071681179918,-2.6365040570037417,0
0.31841359358680593,-0.22000349859149806,0,-0.03470991749649515,-0.7380073658000094,0,-0.03366512156739969,0,-1.3580223133789242,0,0,1.5162458980814801,0,-0.5102041011359694,0.6013229104028863,-0.793378632641585,0,-2.898550650301229,4.636253673700718,0,2.2852086574329378,3.2380923022836337,1.7857143084513991,NA,-3.0948837666209377,0.5617978915470062,-0.7166977208037488,-7.133219453939571,-0.3013485613359925,8
-0.1648810622071288,0.1670909870013992,2.2222222223456862,-1.0099231124893218,0.7434944093049914,0.0071535757519436026,0.6761873728657836,-12.49999998192044,2.8412822485691205,-1.4121518305592966,0,1.4853569653721457,0,0.7194244564746649,-0.6571087216248507,-1.9773095204487348,0,-2.1276596638906415,-1.277738296091649,0,2.650801893280749,-1.3118212056919134,-2.0408163519855727,NA,-3.252369613628267,-1.111111117074719,-4.135328083596749,33.36465798530717,1.0375420220673743,-7.4074074074074066
0.08552827116414068,-0.516619109465387,-2.173913043596415,-0.1317954754538023,-0.7380073658000094,2.3817833161552834e-6,-1.3364400609739218,0,0.3597673991282853,0,0,-1.8159957758716636,0,-0.10266939275143677,1.331719128329298,3.758712565713774,0,5.223880612599713,-1.918140391242702,0,-0.10443073991239975,-1.1919617006090284,3.3132530547434023,NA,3.471644018202396,-0.5524863234968579,3.574203397475169,0.9002596144756033,3.5041419257185438,3.8461538461538463
-0.09553355183000473,-0.12140063389169851,0,0.0987356692649179,0.9310986782857812,-2.6464258368035047e-6,-0.8009791976440533,0,1.3356821217904216,0,0,-0.11390922892535954,0,-0.10256409082220859,-0.7807807807807807,-0.4931927293952909,0,2.290076306141992,-0.21283953669154168,0,-1.3846722646947967,1.2710353784212416,0.3021148075302482,NA,-2.214477852327984,-1.6304346599052093,5.796276215336645,-0.7083821661997982,-1.0002347840631947,13.043478260869565
0.37800749183649707,0.8545437476139908,2.2222222223456862,1.5078920360526766,0.7504690492501404,6.351422411734053e-6,0.6653162254758241,0,0.05784806911662111,-1.010100992902846,0,1.2449774462067074,0,-0.2047083453906574,1.0315533980582525,0.9607949179580373,11.11111111111111,0,4.689034034356653,0,1.9316142772827136,-0.09059990243896968,1.2232416062180147,NA,-1.0886813116603131,1.657458436731198,2.852515018148951,0.610909012947661,1.0729939225591942,-4.166666666666666
-0.16417155040375295,0.20668315134231727,-2.173913043596415,0.564731546012107,-0.3738317684531612,0.010071988508966106,0.9549065329906476,0,0.7870955114570144,-1.3549533935566886,0,-1.2185855911497259,0,0.5144033117639862,-0.3024803387779794,0.1274744654977059,0,-0.7575757065596348,1.3315948267174782,0,-0.06666471832358098,2.0476522121610903,1.869158903416399,NA,5.820407014707022,-1.0928961791906497,1.5816739031496223,-1.4827007489629191,0.031042776656112714,14.285714285714285
-1.0247781010437842,-1.7816749000037209,-2.127659574581265,-2.3005563839889214,-1.1090573002005537,0.0018002906283956094,-2.0985690712015517,0,-2.325360704247999,-2.6322314476126425,0,-2.967605803759328,-3.9215685818050376,-1.8181818406473462,-0.78031212484994,-2.2200010828979053,-10,-5.714285684050853,-0.03347491474931783,0,-0.7137520661951825,2.367653498103648,-0.9259259381521926,NA,-5.469493968008499,-0.5434781324589402,-4.037832829215493,-1.8694024228529418,-2.010411842515597,0
-0.7738315224792071,-1.4272108541093482,0,-2.0027123881810596,-0.5514705977807458,4.347827746047381,-0.7164683730266006,0,-1.8763162465587575,-3.213694762601734,0,-2.1306403095627133,1.999999939558133,10.14843659849132,1.5234613040828764,1.0534748705720276,0,-4.761904777902043,3.255199869950053,0,-1.3060116368669945,-7.525431599880752,2.531645603895331,NA,7.192584707483836,0.5464479576138399,9.093837310203329,-1.5661642852299535,-5.739957469652015,10.526315789473683
0.003224371088270475,0.22020081199361194,4.4444444446913725,-0.2880598763947635,-0.5484460588486705,4.54846412448819,-1.4520047554380986,14.285714262100168,0.27729107608297593,-9.9743788699931,-33.33333331643382,-1.1178331178506524,-1.9607842556306543,-3.003875944208097,0.7985257985257985,-0.6927363572924586,0,7.299270062468197,2.360522914498548,0,0.1607961234741573,2.500110279631401,-0.940438884085893,0.011897515466939531,16.487388480042224,-0.5434781324589402,-1.0872721535929877,1.2157573010340417,7.619639549511886,5.555555555555555
4.870428379130296,7.1695554428334,12.500000000781297,4.597940725019268,5.802707924381442,4.761905823032087,5.180923715795783,0,6.161237606988145,-1.0101009958533513,49.999999961976094,4.825238760424678,6.249999962523644,8.631578870004514,3.959131545338442,3.9558390863249215,11.11111111111111,12.295081947305722,4.184251166920954,0,8.289916682266217,5.674012394251917,6.333333170919607,0.01181913278755063,2.857260391876917,2.7932959657617324,6.072244809862768,6.834117661823916,2.144403160362524,5.88235294117647
0.08675171328421494,-2.0471081309901136,-4.761904762188225,-2.036889883693521,-1.5238095153622189,1.8401676694231848e-6,-2.332313707936804,0,-1.1880632072296236,-7.389831281187015,0,-2.1172118474458412,-2.0408163385180518,-0.419287207997773,-0.6345177664974619,-0.7152302618523735,0,-1.6129032493591604,-2.578804654977778,0,0.09234350408344995,0.023316872525822853,-1.9607843365704176,0.011911236155017756,-2.715822192685644,0.5617978915470062,-0.5720213187278662,-1.8713340292277603,-2.03854955787635,-5.555555555555555
0.19196771723776698,1.6010827076562852,0,1.1796686055499872,1.3513513464576017,-4.545449987898791,-0.16306232002504986,0,1.4361709313307327,0,0,1.9485502150568084,0,0.10493179339615144,0.8317338451695457,0.23470042035854505,0,-0.7999999462706356,2.4889570422044858,0,-1.5172898616620198,-0.6547755356977162,1.661129587781478,0.011880813982887456,-1.3216548395259053,1.1363636426013977,0.0026798460132571103,5.253716417037184,-2.3265947254462653,0
0.3027032628438506,3.8359427625940823,10.526315790166246,2.3630594190258734,1.9685039423955002,4.7619047511014285,4.555092704063284,0,0.3460624941200136,0,0,0.4544575891599707,2.083333345825452,2.473118350747625,0.7087628865979382,3.186126154172961,0,0.8064515583037646,-0.779335210158331,0,4.197928515594092,1.538244334527745,0.6688963290459377,0.011857676802826553,-3.892419474707541,1.7341039138952745,2.0555025492478003,-1.4816366699166132,-3.2272320704192827,12.5
-4.98923210331504,-16.04823219549912,-17.39130434877132,-15.565449401175233,-13.605442176615426,-12.499997910117647,-11.620333509409157,-12.49999998192044,-11.513365706458178,0,-33.33333331643382,-11.956784411292407,-17.241379293233152,-9.970958373908308,-14.725274725274726,-15.30780463339575,-10,-9.489051057177702,-10.892919680804399,0,-8.17959496521087,-6.881598005369328,-14.080459738320833,0.011875307802012678,1.2858955104734904,-15.609755953880953,-14.103448908511659,-11.046194236006919,-9.942679920923515,-11.11111111111111
-0.8494414432409759,-0.9497212258557622,-4.017347446784799,-0.9296437619699671,-0.5076142220121829,0.007109855121018405,-1.2196599648136979,-11.111111096826027,-0.16876622241889766,-1.00000002364746,0,-1.3650540337053896,-1.6949152645726235,-0.4816955644494066,-0.437636761487965,-0.5281638747209434,-9.090909090909092,-2.1428571168215678,-1.8026548530227473,0,-1.5043894804024007,-7.421225415363707,-0.8547008651185021,0.011917843070681727,0.03286241513279407,-0.9661835805159074,2.852469878732571,0.84638130711708,2.434279722514812,0
-0.13471990526559932,-0.5385635441807648,-2.040816326947779,-2.103621558398493,0,-3.9967136051003207,-1.154701818036428,0,-0.5178065814643733,-3.563256324494203,0,-0.5931097792975836,-1.6666666766603617,-1.2369172916862317,-0.921409214092141,-0.5246771179047207,0,2.9411763922693663,-0.16315748354750456,0,-3.6386140600032806,-1.6956135826527579,0,0.01185993025204021,7.185654659898131,0.4854367782348106,-0.7685711217553404,-6.784896472839083,-0.2683479445510577,0
0.7559361296007788,1.4088450037932572,2.083333333768063,2.232564379545922,2.6041666737508367,0.43495319615405087,2.176468959806724,12.49999998192044,0.5086424747365974,0,0,1.0761695749726317,5.263157927956881,-0.09505703337421553,2.1594684385382057,0.48199520375534755,0,3.030303075650695,0.9746907143149819,0,2.058730415106746,20.968027305037896,1.1527377663736607,0.011957346499159277,-2.7842709107548034,6.735751195481699,1.3047894167730294,10.237623561634072,0.6337501301828843,0
0.2326344046808723,0.46434250847487424,-2.040816326947779,1.7500953667338626,0.5235601992408033,4.166666671282307,0.5787276161628181,0,-1.1572405045522742,0,49.999999961976094,-0.05579391402851183,1.7857142971866395,1.4464803016692933,1.006711409395973,-0.1597432078450654,10,-1.4925373354348883,-0.13359597572673243,0,-4.572857390044105,-2.199408986554554,1.1661807725631845,0.011938507248161704,12.399865425915305,0.5208334617489124,2.4027401873786176,-1.5853431851778794,0.031147690537220683,5.88235294117647
